Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRC25,OUT017,1480.143649
DRE25,OUT013,1523.00186
NCX05,OUT049,1909.561439
FDR11,OUT017,2656.070895
DRP47,OUT045,3859.233696
DRC49,OUT019,374.8818043
FDQ47,OUT027,2099.643924
FDL20,OUT013,1809.640775
FDM34,OUT035,2238.116616
NCN55,OUT013,3787.821585
FDD41,OUT035,1869.642638
FDE52,OUT049,1609.799907
NCT18,OUT019,919.4563614
FDJ32,OUT018,714.0564276
FDE16,OUT046,3339.809742
FDZ09,OUT045,2518.285214
DRZ11,OUT046,1999.692756
FDK41,OUT049,1490.242224
FDE56,OUT049,1090.896333
FDH34,OUT013,2994.649991
DRI49,OUT013,1309.344995
DRI59,OUT046,3546.452929
DRC36,OUT049,2890.032081
FDS15,OUT019,-158.6130694
FDI07,OUT018,2881.107573
FDZ15,OUT018,1638.16376
NCX41,OUT027,4779.04605
NCO29,OUT019,726.7522113
FDF57,OUT013,2753.302415
FDI33,OUT035,1623.735879
DRJ47,OUT049,2817.599315
FDB34,OUT046,1409.679724
FDY22,OUT027,3722.267236
DRL11,OUT017,2615.655454
FDY46,OUT035,3141.948346
FDG17,OUT013,3924.413736
FDE52,OUT018,1211.702883
DRP47,OUT027,5392.299618
FDO01,OUT010,180.4765001
FDL09,OUT046,2724.808407
FDR57,OUT013,2598.717888
DRD37,OUT035,947.7769114
FDQ36,OUT027,2141.351956
FDL33,OUT049,3214.48404
FDL48,OUT045,799.4387876
FDL28,OUT049,3794.037757
NCN29,OUT046,781.5290948
FDO13,OUT035,2789.674077
FDB38,OUT045,2513.03478
FDI36,OUT035,3260.162421
FDI58,OUT035,1669.870513
FDH22,OUT018,1779.309131
FDQ27,OUT013,1774.630557
FDT33,OUT046,2694.765096
FDC56,OUT045,1837.186928
FDF14,OUT046,2479.90498
FDQ39,OUT017,3150.418807
NCM43,OUT017,2704.755875
FDS46,OUT035,2073.754676
FDI22,OUT049,3378.788564
NCE43,OUT045,2607.627535
FDZ36,OUT010,1040.889906
FDR13,OUT019,13.8121282
FDP46,OUT018,1170.486918
FDW56,OUT019,1139.483863
FDB40,OUT017,2477.312166
FDM28,OUT018,2568.132381
FDV49,OUT013,4217.062962
NCS53,OUT018,2189.299608
FDO03,OUT049,3724.983375
FDT15,OUT035,3106.786906
FDD33,OUT049,3737.232378
FDX13,OUT017,4072.384586
FDH60,OUT013,3195.000698
DRH51,OUT046,1374.993054
NCL07,OUT049,788.9225757
FDW51,OUT045,3358.327378
FDF21,OUT019,1125.098197
FDH26,OUT019,389.7753191
FDJ03,OUT049,979.8446918
FDU35,OUT017,1689.171081
DRL01,OUT018,3409.465083
FDE59,OUT045,564.5901437
FDI60,OUT035,1249.30278
DRH39,OUT035,1379.692507
FDK36,OUT049,939.9082816
FDN52,OUT045,1307.179495
FDU12,OUT017,4254.266098
NCT05,OUT027,5471.336461
FDS37,OUT027,3341.175488
FDK24,OUT017,882.0996306
DRF36,OUT013,3061.115006
FDN46,OUT010,-265.5442415
NCN06,OUT045,2481.310377
FDD59,OUT035,1502.387043
FDM14,OUT045,1705.376587
FDO10,OUT018,673.2017596
FDU35,OUT013,1619.234827
NCA30,OUT018,2675.506518
NCO41,OUT049,1652.616798
FDI24,OUT046,2794.170214
FDZ16,OUT046,3078.972782
FDV47,OUT046,1347.03508
FDV16,OUT045,578.6938535
FDZ22,OUT035,1484.725636
FDO20,OUT010,2064.923599
FDW38,OUT013,997.0078269
FDW52,OUT045,2590.261261
FDT43,OUT019,-1029.423376
NCS29,OUT045,4082.456049
NCC31,OUT017,2552.533405
FDA21,OUT017,3076.631292
FDQ55,OUT046,1918.711524
NCE54,OUT049,1313.973005
FDD45,OUT017,1618.018992
NCP17,OUT017,1131.445211
FDR47,OUT035,3202.18154
DRM35,OUT013,2833.951688
FDR47,OUT019,1172.779771
FDX19,OUT010,1767.752084
FDV22,OUT027,3953.09799
FDQ46,OUT027,3233.824613
DRO47,OUT045,1714.272244
FDB44,OUT010,1437.606829
FDN02,OUT010,1327.612662
FDW10,OUT045,2701.056888
FDJ41,OUT019,2256.558226
FDM50,OUT046,1015.618223
FDW10,OUT035,2952.413582
FDY48,OUT049,1755.30838
NCE30,OUT027,4788.993805
FDO04,OUT045,880.9956712
FDQ26,OUT010,-957.9906998
NCX29,OUT018,2024.821091
FDE39,OUT046,1900.791905
NCR54,OUT027,4507.872777
NCP55,OUT027,2377.442703
FDX22,OUT017,3503.858527
FDI05,OUT035,1388.072776
FDC51,OUT027,3464.989163
FDC10,OUT013,1987.366839
FDJ46,OUT045,2710.677776
FDV10,OUT010,-1127.151665
FDX12,OUT027,5332.627778
FDL43,OUT019,-618.0278588
DRB13,OUT046,3041.268786
FDF59,OUT027,3500.743367
FDT35,OUT049,2803.292311
NCJ19,OUT035,1069.985039
FDT35,OUT018,2459.5666
FDI48,OUT046,876.5937586
DRC24,OUT019,524.7270431
NCZ05,OUT017,1740.442677
FDJ57,OUT049,3053.400435
FDX11,OUT017,3034.941719
FDE09,OUT035,1939.295909
NCK06,OUT049,2015.818733
DRE37,OUT017,3096.211324
FDV56,OUT046,1718.82678
FDY43,OUT017,2757.46131
FDV35,OUT013,2464.728992
FDF05,OUT019,2241.673263
FDA36,OUT035,3074.542789
FDS13,OUT027,5591.752693
FDU47,OUT013,2331.825064
FDI36,OUT010,1230.282191
FDH48,OUT046,1406.116436
FDZ14,OUT013,2030.371645
FDS46,OUT013,2016.915059
FDE21,OUT017,2005.157051
FDA26,OUT049,3631.095792
FDV12,OUT046,1654.787969
FDL46,OUT019,-34.26657687
FDN57,OUT013,2314.87814
NCJ18,OUT017,1946.100886
FDO36,OUT045,2780.293675
FDX55,OUT018,3141.321531
FDT25,OUT019,80.68437492
FDD16,OUT049,1321.782575
NCX18,OUT013,3123.809872
NCG55,OUT018,1541.149498
NCV18,OUT049,1419.360131
NCS18,OUT035,1855.90579
FDC37,OUT045,1662.68348
FDE47,OUT046,1993.641353
DRG49,OUT019,1961.492076
FDC39,OUT049,3369.040007
FDH24,OUT019,648.0544497
FDV39,OUT027,4607.531383
NCL17,OUT045,2191.979571
NCY53,OUT035,1936.460038
FDH52,OUT013,1125.397803
NCD19,OUT018,603.8666915
FDI44,OUT046,1239.313192
DRD49,OUT027,5175.676661
FDN08,OUT035,2096.238414
FDO20,OUT027,5430.685262
FDY02,OUT046,4171.887072
FDX23,OUT045,1456.259877
FDX01,OUT017,1976.405292
FDH20,OUT027,3063.504867
NCX41,OUT017,3434.536166
FDD21,OUT027,3351.38723
DRH11,OUT019,-1015.482553
DRE60,OUT018,3257.641023
FDB10,OUT013,3783.930928
FDH38,OUT013,1937.858218
NCL07,OUT018,362.2866397
FDD48,OUT046,1834.224976
NCT54,OUT027,2924.750091
FDF32,OUT027,4600.27504
DRH51,OUT045,1336.434529
DRG03,OUT035,2606.386221
NCY42,OUT019,370.0993119
FDH32,OUT017,1638.262635
NCJ06,OUT027,3365.599449
FDH47,OUT027,3045.715492
FDZ08,OUT018,1091.212994
FDK16,OUT017,1643.062751
DRG01,OUT018,949.8153164
NCM53,OUT027,3120.978771
NCB07,OUT035,3234.572489
NCZ06,OUT035,4106.240135
FDU48,OUT049,2188.650724
NCB55,OUT027,2386.078936
FDP15,OUT013,4103.654502
FDF17,OUT046,3118.111262
NCN06,OUT049,2687.322446
DRM48,OUT018,349.9249932
FDH10,OUT046,3041.227829
FDC60,OUT018,1190.792499
FDE35,OUT018,739.7276577
DRI23,OUT013,2582.472829
NCR38,OUT013,3995.268206
FDP04,OUT035,1184.657671
NCW17,OUT045,1997.185478
FDX34,OUT017,2067.136544
NCK53,OUT045,1495.801369
NCO54,OUT010,-1007.046189
NCH55,OUT046,2014.344564
FDT44,OUT027,3325.647939
DRG49,OUT046,3823.691096
FDX46,OUT010,-917.8856648
DRG36,OUT049,2788.167919
FDU37,OUT049,1453.171009
FDK10,OUT049,3034.064309
DRF37,OUT027,5556.608264
FDC44,OUT035,1934.008265
FDP15,OUT046,4059.617691
FDZ27,OUT027,2290.68835
FDY22,OUT019,356.5515772
DRG51,OUT035,2780.336523
FDN58,OUT045,3627.585345
FDW01,OUT049,2553.42165
FDX24,OUT018,1251.349599
FDO51,OUT017,876.0181768
FDJ52,OUT027,4033.232937
NCY06,OUT010,127.0220035
FDE20,OUT018,2453.821562
FDT23,OUT010,-630.6790761
FDQ51,OUT046,873.9904682
FDE35,OUT046,1042.324838
FDB46,OUT013,3432.926015
NCG19,OUT035,3782.45524
NCL06,OUT018,3804.340775
FDT36,OUT019,-1301.558933
FDC56,OUT049,2036.976544
FDJ26,OUT049,3533.963642
FDZ59,OUT017,2819.853874
FDV11,OUT027,4250.818748
FDR13,OUT010,-50.14205635
FDI15,OUT018,3869.748359
FDF47,OUT018,3252.502856
NCB54,OUT019,147.8420045
NCK19,OUT027,4473.378429
FDX16,OUT017,2514.15974
FDL50,OUT045,1959.211723
NCE31,OUT035,704.0063568
DRJ01,OUT049,2649.171308
FDE22,OUT013,2595.053959
FDY20,OUT019,-462.254389
NCO14,OUT045,666.3409334
NCR50,OUT017,2497.10357
DRM47,OUT017,3127.289428
FDO27,OUT010,-354.9844809
FDJ20,OUT027,3487.408319
NCX17,OUT013,3700.486637
FDG59,OUT049,734.2855142
FDD52,OUT045,1697.237456
FDO48,OUT017,3664.006834
FDC59,OUT019,-846.9700726
FDS15,OUT018,1505.491419
FDB47,OUT035,3481.032147
FDV14,OUT019,-479.0790491
FDB27,OUT013,3135.447109
FDA35,OUT035,2177.595579
FDN51,OUT018,3857.753965
FDO39,OUT019,963.9311046
FDB28,OUT049,3231.660654
DRJ25,OUT046,796.6160991
FDH46,OUT027,3120.850395
FDI10,OUT045,2675.058995
FDU21,OUT018,291.9268041
FDD09,OUT049,2968.885732
FDD10,OUT046,2890.547807
FDN31,OUT010,1117.558674
FDA46,OUT018,2828.700129
FDM56,OUT046,1736.678053
FDF11,OUT010,1927.921101
FDS32,OUT018,2008.246164
NCM06,OUT013,2440.931645
FDZ26,OUT045,3744.669872
FDO01,OUT013,2121.133759
FDJ46,OUT049,2878.691114
FDG26,OUT019,2176.212704
FDZ38,OUT035,2920.279057
NCO55,OUT013,1696.314121
FDT60,OUT035,2131.512838
FDW37,OUT049,1567.813738
NCK42,OUT018,3107.093015
FDA45,OUT046,2766.442007
FDW55,OUT018,3736.35384
FDY44,OUT017,3261.538475
FDQ31,OUT017,1506.59199
FDM09,OUT049,2858.792587
FDH12,OUT018,1418.294979
NCQ43,OUT035,1877.067613
FDT33,OUT035,2850.013932
NCT41,OUT018,2093.958276
DRJ25,OUT010,-1121.24686
NCQ41,OUT046,3098.199222
NCN17,OUT049,1700.778038
DRO35,OUT027,3331.821636
FDU27,OUT018,564.1311303
FDY43,OUT027,4139.699769
FDG46,OUT035,2055.376805
DRL49,OUT018,2008.104653
NCB55,OUT049,1011.667903
FDK28,OUT049,4197.854855
FDO49,OUT045,810.870977
FDT03,OUT013,2932.349266
FDW33,OUT027,3133.217713
FDR02,OUT035,1926.259739
FDF50,OUT013,3170.620415
FDA40,OUT018,1195.925707
NCT53,OUT018,2329.921061
FDY60,OUT035,2462.54163
FDP44,OUT027,3147.537931
NCQ50,OUT045,3292.412127
NCC30,OUT017,2909.029948
FDQ60,OUT018,1696.285767
FDG41,OUT046,1799.169448
FDQ03,OUT046,3785.95958
FDM03,OUT045,1641.881185
FDZ51,OUT018,1279.451983
DRF51,OUT035,769.0004624
FDF39,OUT017,4239.877571
FDW52,OUT035,2790.267445
FDY22,OUT049,2439.667881
FDG14,OUT013,2431.964928
FDA57,OUT017,783.3382521
FDL45,OUT019,137.5106241
FDX28,OUT046,1568.770649
NCQ54,OUT013,2712.429341
FDH40,OUT045,1281.031619
FDU52,OUT035,2655.695291
FDT60,OUT010,61.44380036
FDK08,OUT045,1578.373862
FDN04,OUT049,2960.163572
FDE50,OUT013,3054.392216
FDI16,OUT049,983.4017717
FDM50,OUT049,1150.284368
NCV30,OUT049,1094.54403
FDT44,OUT013,1887.40137
FDY60,OUT013,2402.182254
FDT56,OUT017,1109.81876
FDV58,OUT018,2800.207903
FDU04,OUT013,2022.887917
NCN05,OUT027,4366.984076
FDI53,OUT018,2327.138991
FDD34,OUT046,2625.677557
FDW47,OUT027,3440.896365
FDT51,OUT027,3296.698999
FDO27,OUT013,1611.797747
NCQ18,OUT018,1317.932958
NCW05,OUT013,1740.70313
FDI15,OUT010,2239.129142
NCH43,OUT010,1487.896586
FDT40,OUT049,2114.136304
NCG19,OUT017,3729.040278
NCM30,OUT035,804.6936926
FDB38,OUT017,2625.536444
FDB22,OUT046,2447.797286
FDC58,OUT046,748.1328526
NCI29,OUT013,2259.748016
FDA23,OUT010,-294.0684813
DRG48,OUT013,2327.286336
FDV21,OUT013,2019.771321
NCG18,OUT019,-281.5124967
FDG40,OUT045,532.4092342
FDU24,OUT018,1283.86475
FDA22,OUT049,2743.19543
FDY35,OUT046,827.7498978
FDJ15,OUT045,2880.97978
NCW18,OUT018,3441.69508
FDK56,OUT018,2712.356602
FDF44,OUT046,2123.114351
FDP51,OUT049,2059.820838
FDU22,OUT027,3322.349233
FDM28,OUT017,2938.916035
NCL42,OUT046,3830.492055
FDJ15,OUT019,1092.35601
FDI32,OUT018,1535.81827
DRL11,OUT046,2524.595424
DRO59,OUT018,944.0439819
FDA07,OUT019,132.1755622
NCO53,OUT013,2872.835332
FDO21,OUT045,3542.783759
FDW39,OUT045,2815.854009
NCV17,OUT013,2103.731058
FDE22,OUT046,2529.721363
NCB06,OUT018,2214.341658
DRF48,OUT017,3039.198395
FDB05,OUT013,3952.776024
FDP28,OUT027,5585.979121
FDP23,OUT046,3484.270243
NCS41,OUT018,2599.605786
FDS40,OUT018,389.6615709
FDA16,OUT017,3588.575099
FDN20,OUT035,2808.68918
FDF04,OUT027,5542.58848
DRG36,OUT018,2407.847614
FDW16,OUT018,1278.050277
FDU09,OUT017,1009.958095
FDW01,OUT046,2455.963788
FDB15,OUT045,4102.184604
NCJ17,OUT049,1456.122132
NCT18,OUT018,2603.406344
FDG16,OUT018,3112.647228
FDP27,OUT017,3136.868205
FDQ44,OUT027,3402.127186
FDL50,OUT027,3509.112619
FDW57,OUT027,4320.740985
FDS34,OUT013,1867.703394
NCV30,OUT035,1124.335299
FDD26,OUT018,2708.405555
FDA03,OUT045,2322.499159
FDS27,OUT018,2879.868729
FDM12,OUT013,3051.261876
NCV42,OUT027,3202.029266
NCS41,OUT046,2901.762804
FDN56,OUT018,1998.076521
DRK59,OUT046,3672.342234
NCG18,OUT046,1642.839929
NCN26,OUT017,1963.263946
FDI60,OUT027,2535.232781
NCI43,OUT049,907.9729373
NCL17,OUT049,2357.540159
FDQ19,OUT019,2020.382036
FDY43,OUT049,2747.48667
FDR36,OUT049,861.0555731
FDJ58,OUT049,2872.551026
DRY23,OUT045,691.6847194
FDK26,OUT027,4476.557573
DRH03,OUT045,1451.994336
FDC10,OUT010,44.03663497
FDD23,OUT013,3034.271293
FDP32,OUT045,1963.095522
FDO31,OUT035,1464.828167
FDQ57,OUT013,2352.941304
FDX32,OUT027,3780.549344
FDC39,OUT027,4726.017522
FDU55,OUT046,4129.086704
FDL45,OUT013,2015.636561
DRK37,OUT049,3087.444027
FDK22,OUT013,3451.170497
DRG37,OUT027,3927.079151
FDK22,OUT017,3508.729587
DRH36,OUT018,904.6429047
DRC36,OUT018,2509.736789
DRE03,OUT027,2218.809781
FDF34,OUT046,3176.850271
FDZ22,OUT046,1343.477114
FDC44,OUT010,-104.6983754
FDN31,OUT027,4434.597885
FDO03,OUT017,3781.220949
FDA01,OUT049,1086.002332
NCH42,OUT049,3733.284902
FDF46,OUT018,1586.920416
DRL35,OUT046,722.402886
FDW46,OUT049,1184.898202
FDB58,OUT046,2311.426167
FDD47,OUT018,2443.955976
NCO17,OUT045,1810.748854
FDJ26,OUT017,3537.094034
FDU37,OUT045,1268.939351
